'Price'; 'Minutes to metro'; 'Number of rooms'; 'Area'; 'Floor'
38900000.0; 3.0; 5.0; 103.2; 2.0
39000000.0; 3.0; 3.0; 81.7; 11.0
39000000.0; 3.0; 5.0; 130.0; 3.0
39463466.0; 3.0; 1.0; 62.5; 29.0
39618984.0; 3.0; 2.0; 69.5; 8.0
40531259.0; 3.0; 2.0; 70.1; 15.0
40900000.0; 3.0; 5.0; 142.0; 12.0
41111970.0; 3.0; 3.0; 89.52; 27.0
42818000.0; 3.0; 2.0; 54.2; 5.0
43000000.0; 3.0; 2.0; 62.0; 12.0
43400000.0; 3.0; 4.0; 146.5; 26.0
43760000.0; 3.0; 2.0; 54.7; 5.0
45000000.0; 3.0; 3.0; 90.0; 6.0
45000000.0; 3.0; 4.0; 90.0; 6.0
47000000.0; 3.0; 2.0; 73.0; 7.0
48000000.0; 3.0; 4.0; 115.5; 16.0
48500000.0; 3.0; 2.0; 57.0; 2.0
51000000.0; 3.0; 0.0; 138.3; 13.0
51000000.0; 3.0; 0.0; 138.3; 13.0
51729509.0; 3.0; 3.0; 104.8; 4.0
51900000.0; 3.0; 3.0; 136.0; 25.0
52100000.0; 3.0; 2.0; 52.1; 3.0
53000000.0; 3.0; 3.0; 105.3; 5.0
53500000.0; 3.0; 2.0; 72.0; 26.0
55000000.0; 3.0; 3.0; 146.5; 4.0
56990000.0; 3.0; 2.0; 51.1; 3.0
57000000.0; 3.0; 4.0; 100.0; 2.0
59000000.0; 3.0; 4.0; 185.0; 11.0
59000000.0; 3.0; 4.0; 185.3; 10.0
60000000.0; 3.0; 3.0; 90.0; 32.0
60000000.0; 3.0; 3.0; 90.0; 32.0
60000000.0; 3.0; 4.0; 124.1; 3.0
60654000.0; 3.0; 3.0; 91.9; 35.0
63500000.0; 3.0; 5.0; 220.0; 4.0
63790000.0; 3.0; 5.0; 217.0; 5.0
67200000.0; 3.0; 2.0; 74.6; 10.0
67500000.0; 3.0; 6.0; 280.0; 15.0
67500000.0; 3.0; 6.0; 280.0; 15.0
68000000.0; 3.0; 0.0; 108.0; 50.0
68000000.0; 3.0; 0.0; 108.0; 50.0
68429112.0; 3.0; 5.0; 152.63; 2.0
69000000.0; 3.0; 5.0; 198.9; 10.0
70000000.0; 3.0; 3.0; 100.9; 16.0
70000000.0; 3.0; 4.0; 132.0; 5.0
73000000.0; 3.0; 4.0; 142.35; 14.0
73000000.0; 3.0; 5.0; 124.5; 2.0
73000000.0; 3.0; 5.0; 124.5; 2.0
74000000.0; 3.0; 3.0; 105.0; 38.0
75000000.0; 3.0; 4.0; 145.5; 2.0
79572878.0; 3.0; 4.0; 154.0; 15.0
79800000.0; 3.0; 6.0; 234.4; 7.0
80000000.0; 3.0; 4.0; 108.0; 4.0
82000000.0; 3.0; 4.0; 134.0; 20.0
83000000.0; 3.0; 3.0; 87.0; 35.0
84605648.0; 3.0; 4.0; 109.3; 4.0
85000000.0; 3.0; 6.0; 269.0; 16.0
85000000.0; 3.0; 6.0; 272.4; 5.0
85000000.0; 3.0; 6.0; 269.0; 16.0
85000000.0; 3.0; 6.0; 272.4; 5.0
86000000.0; 3.0; 2.0; 114.0; 46.0
86000000.0; 3.0; 2.0; 114.2; 46.0
87000000.0; 3.0; 4.0; 125.0; 2.0
90000000.0; 3.0; 4.0; 180.0; 15.0
91200000.0; 3.0; 4.0; 215.0; 8.0
95000000.0; 3.0; 1.0; 123.0; 51.0
96000000.0; 3.0; 5.0; 347.0; 17.0
96000000.0; 3.0; 6.0; 345.0; 17.0
98000000.0; 3.0; 6.0; 182.0; 7.0
99000000.0; 3.0; 9.0; 319.0; 17.0
99000000.0; 3.0; 6.0; 207.0; 2.0
99500000.0; 3.0; 4.0; 147.7; 5.0
106000000.0; 3.0; 3.0; 150.0; 5.0
107700000.0; 3.0; 2.0; 107.7; 1.0
110000000.0; 3.0; 5.0; 207.0; 3.0
115000000.0; 3.0; 3.0; 146.0; 4.0
115000000.0; 3.0; 1.0; 170.0; 37.0
115000000.0; 3.0; 3.0; 146.0; 4.0
116000000.0; 3.0; 3.0; 148.0; 5.0
120000000.0; 3.0; 3.0; 100.0; 6.0
120000000.0; 3.0; 4.0; 204.0; 5.0
128000000.0; 3.0; 5.0; 229.0; 7.0
128000000.0; 3.0; 5.0; 229.0; 7.0
130000000.0; 3.0; 4.0; 192.0; 7.0
130000000.0; 3.0; 4.0; 187.0; 36.0
130000000.0; 3.0; 5.0; 200.0; 5.0
134000000.0; 3.0; 5.0; 220.0; 4.0
134400000.0; 3.0; 2.0; 64.0; 2.0
144000000.0; 3.0; 4.0; 160.7; 7.0
145961250.0; 3.0; 3.0; 121.0; 7.0
146000000.0; 3.0; 4.0; 153.0; 6.0
146000000.0; 3.0; 4.0; 153.0; 6.0
149000000.0; 3.0; 5.0; 220.0; 3.0
149000000.0; 3.0; 5.0; 220.0; 3.0
150000000.0; 3.0; 4.0; 166.0; 4.0
153000000.0; 3.0; 4.0; 140.0; 5.0
153000000.0; 3.0; 4.0; 140.0; 5.0
160000000.0; 3.0; 6.0; 326.0; 4.0
160000000.0; 3.0; 6.0; 326.0; 4.0
165000000.0; 3.0; 3.0; 135.0; 4.0
165000000.0; 3.0; 3.0; 135.0; 4.0
169890000.0; 3.0; 4.0; 161.8; 2.0
170000000.0; 3.0; 3.0; 232.0; 48.0
170000000.0; 3.0; 5.0; 190.4; 44.0
170000000.0; 3.0; 4.0; 188.0; 10.0
171224240.0; 3.0; 5.0; 220.0; 27.0
180000000.0; 3.0; 4.0; 187.0; 7.0
180000000.0; 3.0; 6.0; 330.0; 7.0
180000000.0; 3.0; 6.0; 332.4; 7.0
180000000.0; 3.0; 4.0; 187.0; 7.0
180000000.0; 3.0; 6.0; 330.0; 7.0
180000000.0; 3.0; 6.0; 332.4; 7.0
180000000.0; 3.0; 4.0; 181.0; 4.0
185954632.0; 3.0; 3.0; 225.0; 24.0
186017882.0; 3.0; 5.0; 224.9; 24.0
189000000.0; 3.0; 4.0; 175.0; 40.0
189000000.0; 3.0; 4.0; 175.2; 40.0
200000000.0; 3.0; 4.0; 185.4; 6.0
203750000.0; 3.0; 4.0; 227.0; 39.0
205000000.0; 3.0; 7.0; 343.6; 8.0
209160000.0; 3.0; 5.0; 174.3; 24.0
235000000.0; 3.0; 0.0; 353.2; 82.0
235000000.0; 3.0; 0.0; 353.2; 82.0
236565000.0; 3.0; 6.0; 225.3; 2.0
236565000.0; 3.0; 6.0; 225.3; 2.0
237924000.0; 3.0; 4.0; 660.9; 17.0
239000000.0; 3.0; 4.0; 238.0; 7.0
239000000.0; 3.0; 4.0; 238.0; 7.0
242970000.0; 3.0; 5.0; 289.0; 9.0
242970000.0; 3.0; 5.0; 289.0; 9.0
243000000.0; 3.0; 5.0; 289.0; 9.0
243000000.0; 3.0; 5.0; 288.8; 9.0
243000000.0; 3.0; 5.0; 289.0; 9.0
243000000.0; 3.0; 5.0; 288.8; 9.0
243000000.0; 3.0; 4.0; 176.0; 40.0
243000000.0; 3.0; 5.0; 288.8; 9.0
252960000.0; 3.0; 5.0; 210.8; 24.0
257752000.0; 3.0; 3.0; 117.16; 4.0
262730250.0; 3.0; 4.0; 175.2; 40.0
269468000.0; 3.0; 3.0; 117.16; 4.0
270000000.0; 3.0; 0.0; 1117.0; 3.0
270000000.0; 3.0; 0.0; 1117.0; 3.0
281600000.0; 3.0; 4.0; 128.0; 2.0
281600000.0; 3.0; 4.0; 128.0; 2.0
305000000.0; 3.0; 7.0; 344.0; 8.0
350000000.0; 3.0; 6.0; 305.0; 2.0
350000000.0; 3.0; 6.0; 305.0; 2.0
351480000.0; 3.0; 3.0; 117.16; 6.0
396942000.0; 3.0; 2.0; 145.41; 2.0
406528000.0; 3.0; 2.0; 127.04; 2.0
431650000.0; 3.0; 4.0; 273.0; 8.0
457000000.0; 3.0; 6.0; 460.0; 16.0
457000000.0; 3.0; 6.0; 460.0; 16.0
460000000.0; 3.0; 6.0; 430.0; 5.0
481500000.0; 3.0; 4.0; 267.5; 1.0
486537500.0; 3.0; 4.0; 180.0; 3.0
506460000.0; 3.0; 4.0; 168.82; 4.0
528432000.0; 3.0; 3.0; 231.3; 5.0
550000000.0; 3.0; 5.0; 308.3; 14.0
550000000.0; 3.0; 5.0; 308.3; 14.0
675280000.0; 3.0; 4.0; 168.82; 6.0
970365000.0; 3.0; 5.0; 588.1; 66.0
978945000.0; 3.0; 5.0; 593.3; 66.0
3150000.0; 4.0; 0.0; 9.0; 1.0
3200000.0; 4.0; 0.0; 11.0; 1.0
3550000.0; 4.0; 0.0; 10.0; 1.0
3550000.0; 4.0; 0.0; 10.0; 1.0
3551000.0; 4.0; 0.0; 11.0; 1.0
3610000.0; 4.0; 0.0; 15.0; 4.0
3610000.0; 4.0; 0.0; 15.0; 4.0
3950000.0; 4.0; 0.0; 10.0; 1.0
4400000.0; 4.0; 1.0; 24.0; 4.0
4400000.0; 4.0; 1.0; 24.0; 4.0
4700000.0; 4.0; 0.0; 19.0; 1.0
4760000.0; 4.0; 0.0; 25.0; 4.0
4760000.0; 4.0; 0.0; 25.0; 4.0
4800000.0; 4.0; 0.0; 21.0; 1.0
4800000.0; 4.0; 0.0; 14.0; 1.0
4800000.0; 4.0; 0.0; 14.0; 1.0
4900000.0; 4.0; 0.0; 23.0; 2.0
5400000.0; 4.0; 0.0; 16.0; 1.0
5900000.0; 4.0; 0.0; 19.0; 11.0
5900000.0; 4.0; 0.0; 19.0; 11.0
5950000.0; 4.0; 0.0; 18.0; 2.0
5955840.0; 4.0; 0.0; 19.0; 3.0
6039650.0; 4.0; 0.0; 19.0; 10.0
6060780.0; 4.0; 0.0; 19.0; 11.0
6090480.0; 4.0; 0.0; 19.0; 21.0
6250000.0; 4.0; 0.0; 28.0; 2.0
6254640.0; 4.0; 0.0; 25.0; 24.0
6254640.0; 4.0; 0.0; 25.0; 25.0
6266160.0; 4.0; 0.0; 21.0; 7.0
6300000.0; 4.0; 0.0; 20.0; 3.0
6300000.0; 4.0; 0.0; 16.0; 4.0
6357780.0; 4.0; 0.0; 23.0; 11.0
6399900.0; 4.0; 0.0; 23.0; 9.0
6400000.0; 4.0; 0.0; 20.0; 9.0
6431040.0; 4.0; 0.0; 25.0; 2.0
6560000.0; 4.0; 0.0; 25.0; 5.0
6600000.0; 4.0; 0.0; 24.0; 6.0
6600000.0; 4.0; 0.0; 24.0; 6.0
6696984.0; 4.0; 6.0; 20.0; 5.0
6933992.0; 4.0; 6.0; 20.0; 14.0
6990000.0; 4.0; 1.0; 27.0; 9.0
7051207.0; 4.0; 6.0; 21.0; 5.0
7119360.0; 4.0; 0.0; 28.0; 7.0
7170000.0; 4.0; 1.0; 38.6; 13.0
7199000.0; 4.0; 0.0; 16.0; 1.0
7200000.0; 4.0; 0.0; 9.0; 1.0
7200000.0; 4.0; 0.0; 16.0; 1.0
7400000.0; 4.0; 0.0; 37.0; 1.0
7500000.0; 4.0; 1.0; 33.77; 8.0
7668360.0; 4.0; 1.0; 35.7; 13.0
7800000.0; 4.0; 0.0; 23.0; 6.0
7800000.0; 4.0; 0.0; 16.0; 1.0
7820900.0; 4.0; 1.0; 39.4; 15.0
7864710.0; 4.0; 1.0; 35.7; 8.0
7918640.0; 4.0; 2.0; 41.2; 2.0
7986090.0; 4.0; 1.0; 35.7; 12.0
8017900.0; 4.0; 1.0; 39.4; 12.0
8072700.0; 4.0; 1.0; 35.5; 11.0
8106028.0; 4.0; 1.0; 37.72; 11.0
8116400.0; 4.0; 1.0; 41.2; 23.0
8167620.0; 4.0; 1.0; 39.4; 16.0
8228160.0; 4.0; 0.0; 28.0; 7.0
8285320.0; 4.0; 1.0; 41.2; 6.0
8356740.0; 4.0; 1.0; 39.4; 21.0
8371089.0; 4.0; 1.0; 33.06; 9.0
8371840.0; 4.0; 1.0; 41.2; 24.0
8392200.0; 4.0; 1.0; 39.4; 2.0
8407800.0; 4.0; 1.0; 31.14; 9.0
8417373.0; 4.0; 1.0; 33.06; 11.0
8427730.0; 4.0; 1.0; 44.9; 3.0
8430590.0; 4.0; 1.0; 41.53; 16.0
8450000.0; 4.0; 0.0; 41.6; 3.0
8450000.0; 4.0; 0.0; 41.6; 3.0
8486799.0; 4.0; 1.0; 33.06; 14.0
8493310.0; 4.0; 1.0; 31.14; 13.0
8500000.0; 4.0; 1.0; 30.0; 1.0
8500000.0; 4.0; 0.0; 14.0; 2.0
8507820.0; 4.0; 1.0; 32.3; 8.0
8548932.0; 4.0; 1.0; 41.54; 13.0
8565480.0; 4.0; 1.0; 41.2; 8.0
8580098.0; 4.0; 1.0; 41.53; 20.0
8587573.0; 4.0; 1.0; 41.53; 22.0
8623160.0; 4.0; 1.0; 41.2; 15.0
8639640.0; 4.0; 1.0; 41.2; 25.0
8664056.0; 4.0; 1.0; 32.85; 6.0
8701460.0; 4.0; 1.0; 44.6; 15.0
8724070.0; 4.0; 1.0; 44.9; 5.0
8740260.0; 4.0; 1.0; 35.4; 11.0
8743232.0; 4.0; 1.0; 40.78; 15.0
8764746.0; 4.0; 1.0; 41.39; 19.0
8788320.0; 4.0; 1.0; 35.9; 10.0
8818986.0; 4.0; 1.0; 33.06; 10.0
8839380.0; 4.0; 1.0; 35.4; 21.0
8843285.0; 4.0; 1.0; 33.06; 11.0
8845300.0; 4.0; 1.0; 44.9; 8.0
8961000.0; 4.0; 1.0; 41.2; 10.0
8980000.0; 4.0; 1.0; 44.9; 12.0
9124274.0; 4.0; 1.0; 31.4; 2.0
9235376.0; 4.0; 1.0; 31.79; 2.0
9272340.0; 4.0; 1.0; 44.6; 3.0
9284216.0; 4.0; 1.0; 34.0; 3.0
9319610.0; 4.0; 1.0; 31.14; 13.0
9381467.0; 4.0; 1.0; 31.53; 10.0
9405493.0; 4.0; 1.0; 31.53; 11.0
9437070.0; 4.0; 1.0; 31.14; 18.0
9452536.0; 4.0; 1.0; 31.53; 11.0
9460456.0; 4.0; 1.0; 31.14; 19.0
9477602.0; 4.0; 1.0; 31.53; 14.0
9517200.0; 4.0; 1.0; 41.2; 22.0
9525732.0; 4.0; 1.0; 39.89; 19.0
9530560.0; 4.0; 1.0; 41.6; 9.0
9573800.0; 4.0; 1.0; 31.53; 18.0
9644520.0; 4.0; 1.0; 44.9; 14.0
9698040.0; 4.0; 1.0; 39.6; 25.0
9741680.0; 4.0; 1.0; 44.2; 9.0
9780880.0; 4.0; 1.0; 41.2; 5.0
9830080.0; 4.0; 1.0; 44.2; 8.0
9847760.0; 4.0; 1.0; 44.2; 10.0
9850000.0; 4.0; 0.0; 16.0; 2.0
9865760.0; 4.0; 1.0; 39.4; 5.0
9873640.0; 4.0; 1.0; 39.4; 9.0
9913592.0; 4.0; 1.0; 44.08; 7.0
9962680.0; 4.0; 1.0; 44.2; 19.0
10000000.0; 4.0; 1.0; 41.2; 16.0
10035180.0; 4.0; 1.0; 39.4; 10.0
10101266.0; 4.0; 1.0; 31.53; 14.0
10161920.0; 4.0; 2.0; 54.4; 7.0
10169140.0; 4.0; 1.0; 39.4; 9.0
10179579.0; 4.0; 1.0; 32.3; 15.0
10188760.0; 4.0; 1.0; 41.2; 10.0
10200000.0; 4.0; 0.0; 19.0; 1.0
10200000.0; 4.0; 0.0; 19.0; 1.0
10200000.0; 4.0; 0.0; 19.0; 1.0
10200000.0; 4.0; 0.0; 19.0; 1.0
10238200.0; 4.0; 1.0; 41.2; 15.0
10300000.0; 4.0; 1.0; 35.7; 5.0
10394427.0; 4.0; 1.0; 33.06; 19.0
10500000.0; 4.0; 1.0; 36.0; 3.0
10500000.0; 4.0; 1.0; 35.0; 1.0
10500000.0; 4.0; 1.0; 39.2; 2.0
10548686.0; 4.0; 6.0; 30.34; 3.0
10598190.0; 4.0; 2.0; 54.1; 6.0
10600000.0; 4.0; 0.0; 27.0; 14.0
10618850.0; 4.0; 1.0; 44.9; 5.0
10685520.0; 4.0; 2.0; 58.2; 6.0
10700000.0; 4.0; 0.0; 41.5; 27.0
10732080.0; 4.0; 2.0; 58.2; 12.0
10735590.0; 4.0; 1.0; 44.9; 3.0
10749440.0; 4.0; 2.0; 54.4; 5.0
10765025.0; 4.0; 2.0; 44.64; 3.0
10765185.0; 4.0; 2.0; 47.91; 7.0
10768020.0; 4.0; 2.0; 59.1; 22.0
10799000.0; 4.0; 2.0; 38.1; 12.0
10818000.0; 4.0; 2.0; 60.0; 15.0
10825480.0; 4.0; 2.0; 50.8; 8.0
10847917.0; 4.0; 1.0; 35.9; 40.0
10852800.0; 4.0; 2.0; 54.4; 7.0
10857452.0; 4.0; 2.0; 46.42; 11.0
10865514.0; 4.0; 2.0; 48.25; 2.0
10899333.0; 4.0; 2.0; 47.91; 11.0
10938453.0; 4.0; 2.0; 47.19; 8.0
10944000.0; 4.0; 2.0; 60.0; 12.0
10950000.0; 4.0; 0.0; 29.0; 20.0
10950000.0; 4.0; 0.0; 29.0; 20.0
10963050.0; 4.0; 2.0; 59.1; 14.0
10966407.0; 4.0; 2.0; 47.91; 13.0
11000000.0; 4.0; 1.0; 40.9; 5.0
11000000.0; 4.0; 2.0; 38.5; 12.0
11000000.0; 4.0; 2.0; 59.7; 23.0
11086692.0; 4.0; 2.0; 44.95; 11.0
11162542.0; 4.0; 2.0; 45.58; 4.0
11200000.0; 4.0; 2.0; 38.0; 1.0
11200000.0; 4.0; 2.0; 64.94; 8.0
11211270.0; 4.0; 2.0; 59.1; 23.0
11240820.0; 4.0; 2.0; 59.1; 10.0
11245784.0; 4.0; 2.0; 45.88; 8.0
11247390.0; 4.0; 2.0; 54.1; 22.0
11249220.0; 4.0; 2.0; 59.9; 5.0
11277579.0; 4.0; 2.0; 45.88; 9.0
11300000.0; 4.0; 1.0; 39.3; 12.0
11300000.0; 4.0; 2.0; 64.0; 14.0
11309420.0; 4.0; 2.0; 45.88; 10.0
11329470.0; 4.0; 2.0; 59.1; 9.0
11339360.0; 4.0; 2.0; 54.1; 4.0
11463164.0; 4.0; 2.0; 42.63; 2.0
11468531.0; 4.0; 2.0; 45.88; 15.0
11483460.0; 4.0; 2.0; 48.7; 9.0
11518590.0; 4.0; 2.0; 59.1; 8.0
11537030.0; 4.0; 2.0; 48.7; 20.0
11570160.0; 4.0; 2.0; 58.2; 12.0
11593356.0; 4.0; 2.0; 42.63; 3.0
11599260.0; 4.0; 2.0; 58.2; 6.0
11602200.0; 4.0; 2.0; 61.0; 13.0
11778630.0; 4.0; 2.0; 59.1; 4.0
11800000.0; 4.0; 0.0; 14.0; 2.0
11800000.0; 4.0; 0.0; 17.0; 2.0
11800000.0; 4.0; 0.0; 17.0; 2.0
11800000.0; 4.0; 1.0; 43.13; 6.0
11841778.0; 4.0; 1.0; 41.12; 2.0
11900000.0; 4.0; 1.0; 44.0; 5.0
11950000.0; 4.0; 2.0; 68.0; 15.0
11985480.0; 4.0; 2.0; 59.1; 18.0
12000000.0; 4.0; 2.0; 54.3; 20.0
12037634.0; 4.0; 2.0; 46.42; 13.0
12100000.0; 4.0; 1.0; 38.5; 3.0
12100000.0; 4.0; 0.0; 23.0; 1.0
12143587.0; 4.0; 2.0; 48.07; 9.0
12151472.0; 4.0; 2.0; 47.19; 17.0
12198240.0; 4.0; 2.0; 59.1; 10.0
12203490.0; 4.0; 1.0; 37.7; 14.0
12213785.0; 4.0; 2.0; 42.89; 9.0
12315088.0; 4.0; 2.0; 44.24; 4.0
12319423.0; 4.0; 2.0; 42.89; 5.0
12342400.0; 4.0; 3.0; 76.0; 3.0
12359980.0; 4.0; 1.0; 40.9; 11.0
12372800.0; 4.0; 3.0; 76.0; 20.0
12400000.0; 4.0; 0.0; 48.8; 11.0
12437900.0; 4.0; 2.0; 61.0; 5.0
12486980.0; 4.0; 2.0; 53.8; 11.0
12490519.0; 4.0; 2.0; 45.07; 2.0
12491169.0; 4.0; 2.0; 44.79; 8.0
12500000.0; 4.0; 1.0; 38.6; 12.0
12500000.0; 4.0; 1.0; 37.9; 5.0
12500000.0; 4.0; 2.0; 40.0; 8.0
12517380.0; 4.0; 2.0; 59.1; 10.0
12591740.0; 4.0; 2.0; 45.94; 2.0
12600000.0; 4.0; 0.0; 48.8; 11.0
12605340.0; 4.0; 2.0; 53.8; 19.0
12623760.0; 4.0; 2.0; 59.1; 8.0
12654678.0; 4.0; 2.0; 45.94; 2.0
12714800.0; 4.0; 3.0; 76.0; 20.0
12731410.0; 4.0; 2.0; 41.87; 2.0
12750000.0; 4.0; 3.0; 57.4; 4.0
12753288.0; 4.0; 2.0; 42.49; 3.0
12800000.0; 4.0; 2.0; 42.7; 9.0
12838404.0; 4.0; 1.0; 41.12; 6.0
12898828.0; 4.0; 2.0; 41.47; 10.0
12910868.0; 4.0; 2.0; 44.24; 10.0
12942800.0; 4.0; 3.0; 76.0; 16.0
13026572.0; 4.0; 2.0; 45.33; 2.0
13047643.0; 4.0; 2.0; 42.91; 2.0
13063503.0; 4.0; 2.0; 44.95; 19.0
13122735.0; 4.0; 2.0; 45.88; 16.0
13195409.0; 4.0; 2.0; 45.88; 18.0
13200000.0; 4.0; 0.0; 20.0; 2.0
13231700.0; 4.0; 2.0; 45.88; 19.0
13300000.0; 4.0; 1.0; 43.1; 2.0
13395262.0; 4.0; 2.0; 48.45; 9.0
13420268.0; 4.0; 2.0; 45.94; 2.0
13424415.0; 4.0; 2.0; 46.62; 2.0
13435950.0; 4.0; 2.0; 56.1; 1.0
13460714.0; 4.0; 2.0; 48.14; 2.0
13484801.0; 4.0; 2.0; 45.27; 18.0
13490000.0; 4.0; 1.0; 43.2; 2.0
13492206.0; 4.0; 2.0; 45.88; 3.0
13499000.0; 4.0; 3.0; 66.9; 2.0
13500000.0; 4.0; 0.0; 43.0; 6.0
13500000.0; 4.0; 0.0; 43.0; 6.0
13521243.0; 4.0; 2.0; 45.27; 19.0
13528000.0; 4.0; 3.0; 76.0; 25.0
13535600.0; 4.0; 3.0; 76.0; 10.0
13550000.0; 4.0; 2.0; 44.5; 4.0
13700000.0; 4.0; 0.0; 48.0; 4.0
13700000.0; 4.0; 1.0; 42.5; 6.0
13705364.0; 4.0; 2.0; 48.25; 2.0
13718760.0; 4.0; 3.0; 83.6; 12.0
13739440.0; 4.0; 2.0; 57.2; 1.0
13872663.0; 4.0; 6.0; 23.0; 2.0
13950000.0; 4.0; 1.0; 38.0; 3.0
13990000.0; 4.0; 2.0; 54.1; 14.0
13994640.0; 4.0; 3.0; 83.6; 5.0
14000000.0; 4.0; 1.0; 38.0; 3.0
14079684.0; 4.0; 2.0; 66.76; 9.0
14250000.0; 4.0; 2.0; 54.0; 11.0
14397208.0; 4.0; 2.0; 48.45; 3.0
14452240.0; 4.0; 6.0; 23.0; 16.0
14500000.0; 4.0; 3.0; 60.0; 9.0
14500000.0; 4.0; 1.0; 35.7; 16.0
14500000.0; 4.0; 2.0; 44.0; 5.0
14500000.0; 4.0; 0.0; 19.0; 2.0
14519350.0; 4.0; 2.0; 48.45; 6.0
14550000.0; 4.0; 0.0; 56.0; 18.0
14550000.0; 4.0; 0.0; 56.0; 18.0
14550000.0; 4.0; 0.0; 39.4; 6.0
14580384.0; 4.0; 2.0; 66.76; 10.0
14586234.0; 4.0; 3.0; 74.07; 8.0
14600000.0; 4.0; 3.0; 59.7; 5.0
14680078.0; 4.0; 6.0; 23.0; 20.0
14700000.0; 4.0; 2.0; 53.9; 8.0
14894365.0; 4.0; 3.0; 74.07; 9.0
14924210.0; 4.0; 3.0; 71.24; 3.0
14936806.0; 4.0; 2.0; 48.47; 2.0
14999000.0; 4.0; 1.0; 43.1; 7.0
15000000.0; 4.0; 1.0; 33.0; 6.0
15000000.0; 4.0; 1.0; 39.0; 6.0
15000000.0; 4.0; 2.0; 66.4; 5.0
15100120.0; 4.0; 2.0; 48.45; 6.0
15150000.0; 4.0; 1.0; 41.5; 9.0
15156680.0; 4.0; 3.0; 83.6; 2.0
15200000.0; 4.0; 2.0; 59.1; 10.0
15483600.0; 4.0; 3.0; 74.8; 8.0
15490000.0; 4.0; 1.0; 41.6; 9.0
15499900.0; 4.0; 2.0; 67.72; 3.0
15507063.0; 4.0; 3.0; 71.5; 8.0
15573360.0; 4.0; 3.0; 74.8; 21.0
15590000.0; 4.0; 2.0; 44.7; 5.0
15645945.0; 4.0; 3.0; 72.05; 14.0
15700000.0; 4.0; 3.0; 60.4; 8.0
15707263.0; 4.0; 3.0; 71.5; 12.0
15742238.0; 4.0; 3.0; 74.3; 7.0
15808356.0; 4.0; 3.0; 67.7; 16.0
15810653.0; 4.0; 2.0; 62.94; 2.0
15868596.0; 4.0; 2.0; 61.89; 13.0
15900000.0; 4.0; 2.0; 50.0; 6.0
15934067.0; 4.0; 3.0; 70.53; 3.0
15950278.0; 4.0; 3.0; 74.3; 11.0
15955605.0; 4.0; 2.0; 60.86; 9.0
16000000.0; 4.0; 1.0; 38.0; 6.0
16000000.0; 4.0; 2.0; 40.0; 11.0
16000000.0; 4.0; 3.0; 58.2; 6.0
16013066.0; 4.0; 3.0; 66.72; 16.0
16090600.0; 4.0; 3.0; 63.39; 4.0
16100000.0; 4.0; 2.0; 44.9; 5.0
16100000.0; 4.0; 2.0; 56.7; 17.0
16158318.0; 4.0; 3.0; 74.3; 15.0
16163606.0; 4.0; 3.0; 65.85; 2.0
16209113.0; 4.0; 3.0; 65.42; 5.0
16298577.0; 4.0; 2.0; 63.68; 6.0
16300000.0; 4.0; 2.0; 65.0; 20.0
16304795.0; 4.0; 3.0; 63.81; 2.0
16381362.0; 4.0; 3.0; 63.27; 4.0
16399577.0; 4.0; 3.0; 63.73; 3.0
16463777.0; 4.0; 3.0; 63.39; 5.0
16469488.0; 4.0; 3.0; 63.81; 3.0
16494946.0; 4.0; 2.0; 60.86; 2.0
16500000.0; 4.0; 1.0; 38.5; 4.0
16500000.0; 4.0; 1.0; 38.5; 4.0
16500000.0; 4.0; 3.0; 58.5; 6.0
16500000.0; 4.0; 3.0; 58.2; 3.0
16555575.0; 4.0; 3.0; 70.76; 11.0
16576203.0; 4.0; 3.0; 67.32; 3.0
16591624.0; 4.0; 3.0; 65.42; 3.0
16596923.0; 4.0; 3.0; 63.27; 5.0
16621333.0; 4.0; 3.0; 71.84; 2.0
16627528.0; 4.0; 3.0; 67.74; 2.0
16648526.0; 4.0; 3.0; 65.85; 2.0
16695380.0; 4.0; 3.0; 65.42; 5.0
16700000.0; 4.0; 2.0; 56.2; 15.0
16731712.0; 4.0; 3.0; 67.32; 6.0
16731712.0; 4.0; 3.0; 67.32; 6.0
16783481.0; 4.0; 3.0; 67.32; 7.0
16795649.0; 4.0; 3.0; 93.53; 2.0
16851441.0; 4.0; 2.0; 64.11; 2.0
16851441.0; 4.0; 2.0; 64.11; 2.0
16887020.0; 4.0; 3.0; 67.32; 9.0
16900000.0; 4.0; 2.0; 56.3; 23.0
16900000.0; 4.0; 2.0; 51.2; 11.0
17000000.0; 4.0; 1.0; 43.0; 6.0
17000000.0; 4.0; 3.0; 62.0; 2.0
17038640.0; 4.0; 3.0; 74.6; 5.0
17056433.0; 4.0; 2.0; 63.68; 8.0
17076369.0; 4.0; 3.0; 74.3; 7.0
17126365.0; 4.0; 3.0; 67.74; 2.0
17149203.0; 4.0; 3.0; 71.5; 12.0
17168000.0; 4.0; 2.0; 63.6; 2.0
17203477.0; 4.0; 3.0; 64.16; 2.0
17233650.0; 4.0; 3.0; 67.32; 6.0
17247848.0; 4.0; 3.0; 87.82; 5.0
17286968.0; 4.0; 3.0; 67.32; 7.0
17300000.0; 4.0; 3.0; 60.0; 8.0
17350000.0; 4.0; 2.0; 60.0; 7.0
17354234.0; 4.0; 3.0; 63.74; 3.0
17361165.0; 4.0; 3.0; 70.04; 2.0
17393603.0; 4.0; 3.0; 67.32; 9.0
